Source,Target,Weight
associated,citizen,462
associated,able,462
associated,necessary,462
associated,act,462
associated,critical,462
associated,bomb,462
associated,shelter,462
associated,leave,462
associated,country,546
associated,evacuate,462
associated,dangerous,462
associated,region,462
associated,interest,462
associated,map,462
associated,institute,462
associated,reliable,462
associated,medium,924
associated,coalition,462
associated,fact,462
associated,surround,462
associated,confuse,462
associated,source,462
associated,fake,462
associated,defense,462
associated,ministry,462
associated,refugee,462
associated,tracker,504
associated,chrome,462
associated,good,462
associated,alternative,462
associated,translate,462
associated,obey,462
associated,request,462
associated,refrain,462
associated,troop,462
associated,hatred,210
associated,group,210
associated,special,252
associated,one,168
associated,year,84
associated,ago,84
associated,show,84
associated,army,168
associated,capital,84
associated,never,168
associated,fell,168
associated,infamous,84
associated,line,84
associated,first,84
associated,find,84
associated,nothing,84
associated,gore,126
associated,devastate,84
associated,besiege,84
associated,saw,84
associated,hell,84
associated,call,84
associated,home,84
associated,horror,84
associated,well,84
associated,overlook,84
associated,battle,84
associated,li,84
associated,since,42
associated,break,42
associated,violence,42
associated,anyone,42
associated,provide,42
associated,context,42
associated,justify,42
associated,side,42
associated,conflict,42
associated,knowledge,42
associated,temporarily,42
associated,disable,42
associated,direct,42
associated,self,42
associated,text,42
associated,relate,42
associated,mere,42
associated,announcement,42
associated,diplomatic,42
associated,stance,42
associated,mind,42
associated,swift,84
associated,offer,42
associated,translation,42
associated,l,42
associated,limited,42
press,al,462
press,financial,336
press,times,336
press,section,252
press,get,924
press,date,924
press,information,1848
press,r,2268
press,live,924
press,thread,924
press,situation,1470
press,extension,1386
press,extended,420
press,curb,462
press,hate,924
press,speech,924
press,already,252
press,ban,714
press,remind,252
press,population,252
press,actively,252
press,help,252
press,russia,798
press,calling,462
press,kill,462
press,discretion,420
press,remove,1344
press,egregious,420
press,disrespect,420
press,point,504
press,make,420
press,international,924
press,law,462
press,apply,504
press,unverified,462
press,kind,924
press,unless,924
press,reputable,462
press,government,1344
press,absolutely,462
press,justification,462
press,addition,462
press,ask,882
press,add,462
press,tag,462
press,go,1008
press,link,2856
press,graphic,462
press,footage,882
press,anything,462
press,consider,924
press,upsetting,462
press,combat,420
press,dead,420
press,people,840
press,submission,462
press,front,840
press,page,1386
press,status,462
press,major,1386
press,e,504
press,g,504
press,city,1008
press,x,462
press,still,504
press,hold,462
press,would,1512
press,attack,462
press,dot,420
press,may,462
press,even,504
press,approve,756
press,site,1890
press,like,462
press,tass,462
press,archive,882
press,similar,462
press,u,714
press,script,252
press,notify,462
press,moderation,462
press,team,462
press,explain,462
press,person,462
press,organization,840
press,promote,420
press,new,840
press,non,420
press,profit,420
press,love,420
press,pour,420
press,civilian,420
press,limit,420
press,links,420
press,prevent,420
press,scam,420
press,promotion,420
press,project,420
press,official,420
press,meta,462
press,previous,462
press,feedback,924
press,send,462
press,via,924
press,want,462
press,donate,462
press,check,462
press,account,462
press,national,462
press,bank,462
press,set,462
press,available,462
press,border,462
press,visit,462
press,today,462
press,turn,462
press,hub,462
press,every,462
press,foreign,462
press,citizen,462
press,able,462
press,necessary,462
press,act,462
press,critical,462
press,bomb,462
press,shelter,462
press,leave,462
press,country,546
press,evacuate,462
press,dangerous,462
press,region,462
press,interest,462
press,map,462
press,institute,462
press,reliable,462
press,medium,924
press,coalition,462
press,fact,462
press,surround,462
press,confuse,462
press,source,462
press,fake,462
press,defense,462
press,ministry,462
press,refugee,462
press,tracker,504
press,chrome,462
press,good,462
press,alternative,462
press,translate,462
press,obey,462
press,request,462
press,refrain,462
press,troop,462
press,hatred,210
press,group,210
press,special,252
press,one,168
press,year,84
press,ago,84
press,show,84
press,army,168
press,capital,84
press,never,168
press,fell,168
press,infamous,84
press,line,84
press,first,84
press,find,84
press,nothing,84
press,gore,126
press,devastate,84
press,besiege,84
press,saw,84
press,hell,84
press,call,84
press,home,84
press,horror,84
press,well,84
press,overlook,84
press,battle,84
press,li,84
press,since,42
press,break,42
press,violence,42
press,anyone,42
press,provide,42
press,context,42
press,justify,42
press,side,42
press,conflict,42
press,knowledge,42
press,temporarily,42
press,disable,42
press,direct,42
press,self,42
press,text,42
press,relate,42
press,mere,42
press,announcement,42
press,diplomatic,42
press,stance,42
press,mind,42
press,swift,84
press,offer,42
press,translation,42
press,l,42
press,limited,42
al,financial,252
al,times,252
al,section,210
al,get,840
al,date,840
al,information,1680
al,r,2058
al,live,840
al,thread,840
al,situation,1302
al,extension,1260
al,extended,378
al,curb,420
al,hate,798
al,speech,798
al,already,210
al,ban,630
al,remind,210
al,population,210
al,actively,210
al,help,210
al,russia,672
al,calling,420
al,kill,420
al,discretion,378
al,remove,1218
al,egregious,378
al,disrespect,378
al,point,420
al,make,378
al,international,840
al,law,420
al,apply,462
al,unverified,420
al,kind,840
al,unless,840
al,reputable,420
al,government,1218
al,absolutely,420
al,justification,420
al,addition,420
al,ask,798
al,add,420
al,tag,420
al,go,882
al,link,2604
al,graphic,420
al,footage,798
al,anything,420
al,consider,840
al,upsetting,420
al,combat,378
al,dead,378
al,people,756
al,submission,420
al,front,756
al,page,1260
al,status,420
al,major,1260
al,e,462
al,g,462
al,city,882
al,x,420
al,still,462
al,hold,420
al,would,1386
al,attack,420
al,dot,378
al,may,420
al,even,462
al,approve,672
al,site,1722
al,like,420
al,tass,420
al,archive,798
al,similar,420
al,u,630
al,script,210
al,notify,420
al,moderation,420
al,team,420
al,explain,420
al,person,420
al,organization,756
al,promote,378
al,new,756
al,non,378
al,profit,378
al,love,378
al,pour,378
al,civilian,378
al,limit,378
al,links,378
al,prevent,378
al,scam,378
al,promotion,378
al,project,378
al,official,378
al,meta,420
al,previous,420
al,feedback,840
al,send,420
al,via,840
al,want,420
al,donate,420
al,check,420
al,account,420
al,national,420
al,bank,420
al,set,420
al,available,420
al,border,420
al,visit,420
al,today,420
al,turn,420
al,hub,420
al,every,420
al,foreign,420
al,citizen,420
al,able,420
al,necessary,420
al,act,420
al,critical,420
al,bomb,420
al,shelter,420
al,leave,420
al,country,504
al,evacuate,420
al,dangerous,420
al,region,420
al,interest,420
al,map,420
al,institute,420
al,reliable,420
al,medium,840
al,coalition,420
al,fact,420
al,surround,420
al,confuse,420
al,source,420
al,fake,420
al,defense,420
al,ministry,420
al,refugee,420
al,tracker,462
al,chrome,420
al,good,420
al,alternative,420
al,translate,420
al,obey,420
al,request,420
al,refrain,420
al,troop,420
al,hatred,210
al,group,210
al,special,126
al,one,84
al,year,42
al,ago,42
al,show,42
al,army,84
al,capital,42
al,never,84
al,fell,84
al,infamous,42
al,line,42
al,first,42
al,find,42
al,nothing,42
al,gore,84
al,devastate,42
al,besiege,42
al,saw,42
al,hell,42
al,call,42
al,home,42
al,horror,42
al,well,42
al,overlook,42
al,battle,42
al,li,42
al,since,42
al,break,42
al,violence,42
al,anyone,42
al,provide,42
al,context,42
al,justify,42
al,side,42
al,conflict,42
al,knowledge,42
al,temporarily,42
al,disable,42
al,direct,42
al,self,42
al,text,42
al,relate,42
al,mere,42
al,announcement,42
al,diplomatic,42
al,stance,42
al,mind,42
al,swift,84
al,offer,42
al,translation,42
al,l,42
al,limited,42
financial,times,336
financial,section,252
financial,get,504
financial,date,504
financial,information,1008
financial,r,1260
financial,live,504
financial,thread,504
financial,situation,840
financial,extension,756
financial,extended,252
financial,curb,252
financial,hate,756
financial,speech,756
financial,already,252
financial,ban,504
financial,remind,252
financial,population,252
financial,actively,252
financial,help,252
financial,russia,875
financial,calling,252
financial,kill,252
financial,discretion,252
financial,remove,756
financial,egregious,252
financial,disrespect,252
financial,point,336
financial,make,293
financial,international,545
financial,law,252
financial,apply,252
financial,unverified,252
financial,kind,504
financial,unless,504
financial,reputable,252
financial,government,797
financial,absolutely,252
financial,justification,252
financial,addition,252
financial,ask,504
financial,add,252
financial,tag,252
financial,go,588
financial,link,1512
financial,graphic,252
financial,footage,504
financial,anything,252
financial,consider,504
financial,upsetting,252
financial,combat,252
financial,dead,252
financial,people,504
financial,submission,252
financial,front,504
financial,page,756
financial,status,252
financial,major,756
financial,e,252
financial,g,252
financial,city,588
financial,x,252
financial,still,293
financial,hold,252
financial,would,756
financial,attack,252
financial,dot,252
financial,may,252
financial,even,252
financial,approve,504
financial,site,1008
financial,like,252
financial,tass,252
financial,archive,504
financial,similar,252
financial,u,504
financial,script,252
financial,notify,252
financial,moderation,252
financial,team,252
financial,explain,252
financial,person,252
financial,organization,504
financial,promote,252
financial,new,545
financial,non,252
financial,profit,293
financial,love,252
financial,pour,252
financial,civilian,252
financial,limit,252
financial,links,252
financial,prevent,252
financial,scam,252
financial,promotion,252
financial,project,252
financial,official,252
financial,meta,252
financial,previous,252
financial,feedback,504
financial,send,252
financial,via,504
financial,want,252
financial,donate,252
financial,check,252
financial,account,252
financial,national,252
financial,bank,252
financial,set,252
financial,available,252
financial,border,252
financial,visit,252
financial,today,252
financial,turn,252
financial,hub,252
financial,every,252
financial,foreign,293
financial,citizen,252
financial,able,252
financial,necessary,252
financial,act,252
financial,critical,252
financial,bomb,252
financial,shelter,252
financial,leave,293
financial,country,252
financial,evacuate,252
financial,dangerous,252
financial,region,252
financial,interest,252
financial,map,252
financial,institute,252
financial,reliable,252
financial,medium,504
financial,coalition,252
financial,fact,252
financial,surround,252
financial,confuse,252
financial,source,252
financial,fake,252
financial,defense,252
financial,ministry,252
financial,refugee,252
financial,tracker,252
financial,chrome,252
financial,good,293
financial,alternative,252
financial,translate,252
financial,obey,252
financial,request,252
financial,refrain,252
financial,troop,252
financial,special,252
financial,one,168
financial,year,125
financial,ago,84
financial,show,84
financial,army,168
financial,capital,84
financial,never,168
financial,fell,168
financial,infamous,84
financial,line,84
financial,first,84
financial,find,84
financial,nothing,84
financial,gore,84
financial,devastate,84
financial,besiege,84
financial,saw,125
financial,hell,84
financial,call,84
financial,home,84
financial,horror,84
financial,well,84
financial,overlook,84
financial,battle,84
financial,li,84
financial,limited,42
financial,report,205
financial,us,41
financial,tax,82
financial,among,82
financial,school,41
financial,economics,41
financial,million,82
financial,last,41
financial,high,82
financial,revenue,123
financial,indirectly,41
financial,finance,41
financial,human,82
financial,associate,41
financial,conflict,41
financial,despite,41
financial,since,41
financial,global,41
financial,billion,123
financial,german,41
financial,second,41
financial,pay,41
financial,alcohol,41
financial,tobacco,41
financial,fast,41
financial,move,41
financial,consumer,41
financial,significant,41
financial,union,41
financial,top,41
financial,take,41
financial,action,41
financial,cut,41
financial,indirect,41
financial,support,82
financial,establishment,41
financial,clearer,41
financial,business,41
financial,conduct,41
financial,imposition,41
financial,contract,41
financial,remain,41
financial,operate,41
financial,sever,41
financial,clearly,41
financial,define,41
financial,essential,41
financial,demonstrate,41
financial,public,41
financial,ahead,41
financial,day,41
times,section,252
times,get,504
times,date,504
times,information,1008
times,r,1260
times,live,504
times,thread,504
times,situation,840
times,extension,756
times,extended,252
times,curb,252
times,hate,756
times,speech,756
times,already,252
times,ban,504
times,remind,252
times,population,252
times,actively,252
times,help,252
times,russia,588
times,calling,252
times,kill,252
times,discretion,252
times,remove,756
times,egregious,252
times,disrespect,252
times,point,336
times,make,252
times,international,504
times,law,252
times,apply,252
times,unverified,252
times,kind,504
times,unless,504
times,reputable,252
times,government,756
times,absolutely,252
times,justification,252
times,addition,252
times,ask,504
times,add,252
times,tag,252
times,go,588
times,link,1512
times,graphic,252
times,footage,504
times,anything,252
times,consider,504
times,upsetting,252
times,combat,252
times,dead,252
times,people,504
times,submission,252
times,front,504
times,page,756
times,status,252
times,major,756
times,e,252
times,g,252
times,city,588
times,x,252
times,still,252
times,hold,252
times,would,756
times,attack,252
times,dot,252
times,may,252
times,even,252
times,approve,504
times,site,1008
times,like,252
times,tass,252
times,archive,504
times,similar,252
times,u,504
times,script,252
times,notify,252
times,moderation,252
times,team,252
times,explain,252
times,person,252
times,organization,504
times,promote,252
times,new,504
times,non,252
times,profit,252
times,love,252
times,pour,252
times,civilian,252
times,limit,252
times,links,252
times,prevent,252
times,scam,252
times,promotion,252
times,project,252
times,official,252
times,meta,252
times,previous,252
times,feedback,504
times,send,252
times,via,504
times,want,252
times,donate,252
times,check,252
times,account,252
times,national,252
times,bank,252
times,set,252
times,available,252
times,border,252
times,visit,252
times,today,252
times,turn,252
times,hub,252
times,every,252
times,foreign,252
times,citizen,252
times,able,252
times,necessary,252
times,act,252
times,critical,252
times,bomb,252
times,shelter,252
times,leave,252
times,country,252
times,evacuate,252
times,dangerous,252
times,region,252
times,interest,252
times,map,252
times,institute,252
times,reliable,252
times,medium,504
times,coalition,252
times,fact,252
times,surround,252
times,confuse,252
times,source,252
times,fake,252
times,defense,252
times,ministry,252
times,refugee,252
times,tracker,252
times,chrome,252
times,good,252
times,alternative,252
times,translate,252
times,obey,252
times,request,252
times,refrain,252
times,troop,252
times,special,252
times,one,168
times,year,84
times,ago,84
times,show,84
times,army,168
times,capital,84
times,never,168
times,fell,168
times,infamous,84
times,line,84
times,first,84
times,find,84
times,nothing,84
times,gore,84
times,devastate,84
times,besiege,84
times,saw,84
times,hell,84
times,call,84
times,home,84
times,horror,84
times,well,84
times,overlook,84
times,battle,84
times,li,84
times,limited,42
section,get,420
section,date,420
section,information,840
section,r,1050
section,live,420
section,thread,420
section,situation,672
section,extension,630
section,extended,210
section,curb,210
section,hate,630
section,speech,630
section,already,210
section,ban,420
section,remind,210
section,population,210
section,actively,210
section,help,210
section,russia,462
section,calling,210
section,kill,210
section,discretion,210
section,remove,630
section,egregious,210
section,disrespect,210
section,point,252
section,make,210
section,international,420
section,law,210
section,apply,210
section,unverified,210
section,kind,420
section,unless,420
section,reputable,210
section,government,630
section,absolutely,210
section,justification,210
section,addition,210
section,ask,420
section,add,210
section,tag,210
section,go,462
section,link,1260
section,graphic,210
section,footage,420
section,anything,210
section,consider,420
section,upsetting,210
section,combat,210
section,dead,210
section,people,420
section,submission,210
section,front,420
section,page,630
section,status,210
section,major,630
section,e,210
section,g,210
section,city,462
section,x,210
section,still,210
section,hold,210
section,would,630
section,attack,210
section,dot,210
section,may,210
section,even,210
section,approve,420
section,site,840
section,like,210
section,tass,210
section,archive,420
section,similar,210
section,u,420
section,script,210
section,notify,210
section,moderation,210
section,team,210
section,explain,210
section,person,210
section,organization,420
section,promote,210
section,new,420
section,non,210
section,profit,210
section,love,210
section,pour,210
section,civilian,210
section,limit,210
section,links,210
section,prevent,210
section,scam,210
section,promotion,210
section,project,210
section,official,210
section,meta,210
section,previous,210
section,feedback,420
section,send,210
section,via,420
section,want,210
section,donate,210
section,check,210
section,account,210
section,national,210
section,bank,210
section,set,210
section,available,210
section,border,210
section,visit,210
section,today,210
section,turn,210
section,hub,210
section,every,210
section,foreign,210
section,citizen,210
section,able,210
section,necessary,210
section,act,210
section,critical,210
section,bomb,210
section,shelter,210
section,leave,210
section,country,210
section,evacuate,210
section,dangerous,210
section,region,210
section,interest,210
section,map,210
section,institute,210
section,reliable,210
section,medium,420
section,coalition,210
section,fact,210
section,surround,210
section,confuse,210
section,source,210
section,fake,210
section,defense,210
section,ministry,210
section,refugee,210
section,tracker,210
section,chrome,210
section,good,210
section,alternative,210
section,translate,210
section,obey,210
section,request,210
section,refrain,210
section,troop,210
section,special,126
section,one,84
section,year,42
section,ago,42
section,show,42
section,army,84
section,capital,42
section,never,84
section,fell,84
section,infamous,42
section,line,42
section,first,42
section,find,42
section,nothing,42
section,gore,42
section,devastate,42
section,besiege,42
section,saw,42
section,hell,42
section,call,42
section,home,42
section,horror,42
section,well,42
section,overlook,42
section,battle,42
section,li,42
section,limited,42
get,date,1680
get,information,3360
get,r,4116
get,live,1680
get,thread,1680
get,situation,2688
get,extension,2520
get,extended,756
get,curb,840
get,hate,1596
get,speech,1596
get,already,504
get,ban,1260
get,remind,420
get,population,420
get,actively,420
get,help,545
get,russia,1344
get,calling,840
get,kill,840
get,discretion,756
get,remove,2436
get,egregious,756
get,disrespect,756
get,point,2809
get,make,1175
get,international,1680
get,law,840
get,apply,924
get,unverified,840
get,kind,1762
get,unless,1680
get,reputable,840
get,government,2436
get,absolutely,840
get,justification,840
get,addition,840
get,ask,1596
get,add,882
get,tag,2432
get,go,5825
get,link,5208
get,graphic,840
get,footage,1596
get,anything,840
get,consider,1680
get,upsetting,840
get,combat,756
get,dead,756
get,people,1554
get,submission,840
get,front,1595
get,page,2520
get,status,840
get,major,2562
get,e,924
get,g,924
get,city,1764
get,x,882
get,still,1302
get,hold,840
get,would,3232
get,attack,840
get,dot,756
get,may,966
get,even,1092
get,approve,1344
get,site,3444
get,like,1131
get,tass,840
get,archive,1596
get,similar,840
get,u,1890
get,script,420
get,notify,840
get,moderation,840
get,team,6576
get,explain,840
get,person,922
get,organization,1512
get,promote,756
get,new,1764
get,non,756
get,profit,756
get,love,840
get,pour,756
get,civilian,756
get,limit,756
get,links,756
get,prevent,756
get,scam,756
get,promotion,756
get,project,797
get,official,756
get,meta,840
get,previous,2600
get,feedback,1680
get,send,840
get,via,1680
get,want,840
get,donate,2514
get,check,840
get,account,840
get,national,840
get,bank,840
get,set,1006
get,available,840
get,border,840
get,visit,840
get,today,882
get,turn,2432
get,hub,840
get,every,922
get,foreign,840
get,citizen,840
get,able,882
get,necessary,840
get,act,840
get,critical,840
get,bomb,840
get,shelter,840
get,leave,966
get,country,1008
get,evacuate,840
get,dangerous,840
get,region,840
get,interest,840
get,map,840
get,institute,840
get,reliable,840
get,medium,1680
get,coalition,840
get,fact,840
get,surround,840
get,confuse,840
get,source,840
get,fake,840
get,defense,882
get,ministry,840
get,refugee,840
get,tracker,924
get,chrome,840
get,good,1594
get,alternative,840
get,translate,840
get,obey,840
get,request,881
get,refrain,840
get,troop,840
get,hatred,420
get,group,420
get,special,252
get,one,754
get,year,335
get,ago,84
get,show,293
get,army,168
get,capital,84
get,never,294
get,fell,168
get,infamous,84
get,line,84
get,first,1510
get,find,84
get,nothing,126
get,gore,168
get,devastate,84
get,besiege,84
get,saw,84
get,hell,168
get,call,84
get,home,168
get,horror,84
get,well,544
get,overlook,84
get,battle,84
get,li,84
get,since,84
get,break,378
get,violence,84
get,anyone,166
get,provide,84
get,context,84
get,justify,84
get,side,84
get,conflict,84
get,knowledge,84
get,temporarily,84
get,disable,84
get,direct,84
get,self,84
get,text,84
get,relate,84
get,mere,84
get,announcement,84
get,diplomatic,84
get,stance,84
get,mind,84
get,swift,168
get,offer,84
get,translation,84
get,l,168
get,limited,84
get,come,209
get,zac,42
get,man,42
get,wait,42
get,hope,837
get,except,42
get,miss,210
get,improve,126
get,lottery,168
get,odds,168
get,let,2850
get,win,2514
get,learn,83
get,rival,126
get,back,1175
get,generational,42
get,guess,2138
get,final,1592
get,score,1844
get,indicate,1592
get,assume,1592
get,pick,2051
get,scorer,3310
get,game,2766
get,winning,1592
get,goal,2639
get,time,1134
get,penalty,418
get,either,2263
get,within,672
get,minute,504
get,format,42
get,period,420
get,user,1634
get,mar,672
get,correct,3478
get,season,3310
get,disastrous,1592
get,wealth,1592
get,great,1760
get,ancient,1592
get,mariner,1592
get,something,1634
get,give,1676
get,wrong,1676
get,value,1592
get,sure,1715
get,insane,1592
get,shutout,42
get,test,42
get,car,252
get,potential,42
get,yet,42
get,always,84
get,hard,84
get,crack,42
get,top,209
get,list,84
get,another,42
get,annoy,42
get,divisional,126
get,opponent,252
get,end,168
get,road,377
get,trip,209
get,positive,42
get,victory,42
get,last,504
get,month,378
get,several,42
get,contention,210
get,luck,420
get,everyone,755
get,beck,84
get,big,209
get,thing,84
get,engine,84
get,heart,84
get,soul,84
get,energy,84
get,different,84
get,tough,419
get,suddenly,84
get,stout,84
get,keep,377
get,momentum,168
get,despite,168
get,travel,210
get,thankfully,167
get,boat,84
get,yesterday,84
get,afternoon,84
get,almost,84
get,total,753
get,combine,543
get,phi,252
get,bonus,336
get,tie,84
get,need,544
get,say,167
get,beat,126
get,nice,376
get,obvious,84
get,story,84
get,hatty,84
get,truly,84
get,lucky,84
get,watch,168
get,play,252
get,pass,84
get,howe,84
get,tonight,376
get,shot,294
get,net,84
get,dowd,126
get,brutal,168
get,least,334
get,crazy,42
get,hot,42
get,hit,42
get,jack,42
get,tell,126
get,two,84
get,best,252
get,league,210
get,decently,84
get,happy,210
get,chance,460
get,handicap,84
get,schedule,168
get,sneaky,84
get,difficult,84
get,far,126
get,combined,210
get,pace,84
get,full,168
get,strength,125
get,alone,84
get,think,252
get,realistic,84
get,water,167
get,cavalry,84
get,run,208
get,half,125
get,healthy,167
get,see,292
get,much,249
get,grit,84
get,gut,84
get,save,126
get,percentage,126
get,start,420
get,ie,210
get,shea,84
get,wonder,42
get,whole,42
get,right,294
get,decision,42
get,try,126
get,injury,42
get,disaster,42
get,hopefully,546
get,success,42
get,move,84
get,forward,42
get,ice,42
get,entirely,42
get,reach,42
get,sweep,42
get,weirdly,42
get,race,168
get,pull,42
get,sadly,42
get,crash,42
get,burn,42
get,draft,168
get,bad,210
get,fear,42
get,middle,42
get,ist,42
get,stick,126
get,outside,126
get,bottom,126
get,stretch,125
get,edit,42
get,puck,84
get,drop,84
get,west,126
get,coast,42
get,everything,42
get,reason,42
get,ana,42
get,place,42
get,someone,126
get,driver,126
get,seat,126
get,behind,126
get,many,336
get,hand,126
get,build,126
get,lead,126
get,space,126
get,finally,168
get,star,126
get,fully,126
get,embrace,126
get,chase,210
get,tor,126
get,morgan,126
get,goalie,126
get,interference,126
get,holding,126
get,bounce,84
get,excellent,42
get,w,84
get,anywhere,42
get,string,42
get,together,42
get,loss,126
get,literally,84
get,push,84
get,lane,126
get,none,126
get,lose,294
get,thereby,42
get,hurt,124
get,literal,42
get,case,42
get,scenario,42
get,night,84
get,bar,42
get,bed,42
get,actually,42
get,treading,42
get,player,209
get,take,419
get,really,42
get,nicely,42
get,flurry,42
get,straight,42
get,effort,42
get,interested,42
get,advantage,42
get,roll,42
get,starter,42
get,round,42
get,look,166
get,without,84
get,attention,42
get,put,125
get,afloat,42
get,drub,42
get,heal,42
get,obviously,42
get,badly,42
get,needs,42
get,family,42
get,parent,42
get,easy,42
get,fight,42
get,nearly,42
get,shorthanded,42
get,rally,42
get,surprisingly,42
get,hook,42
get,high,126
get,incredible,84
get,achievement,84
get,mountain,84
get,climb,84
get,holiday,84
get,gift,84
get,hockey,126
get,definitely,84
get,important,84
get,gate,125
get,must,252
get,count,126
get,sonny,84
get,way,168
get,long,168
get,huge,125
get,elite,168
get,rest,84
get,though,84
get,fly,84
get,pitiful,84
get,san,84
get,return,84
get,caliber,84
get,form,84
get,among,84
get,dregs,84
get,wrap,84
get,quickly,84
get,ready,84
get,sport,84
get,happen,126
get,super,168
get,bowl,168
get,officially,126
get,ultimate,126
get,warrior,126
get,surpass,126
get,record,208
get,course,126
get,gabby,126
get,next,168
get,use,126
get,absolute,126
get,follow,126
get,suit,126
get,bleed,126
get,slog,42
get,hey,166
get,fun,124
get,sit,84
get,could,248
get,tumble,42
get,careful,42
get,secure,42
get,seed,42
get,forth,42
get,wire,42
get,additional,42
get,root,84
get,intellectualize,42
get,probably,168
get,term,42
get,regulation,84
get,lot,168
get,close,83
get,spot,42
get,honestly,42
get,injure,42
get,mess,42
get,crucial,42
get,currently,42
get,away,42
get,decent,42
get,pit,166
get,malkin,42
get,equally,84
get,struggle,84
get,track,84
get,van,84
get,three,42
get,row,83
get,strome,42
get,performance,42
get,turd,42
get,overcome,42
get,experience,42
get,real,42
get,matinee,42
get,honest,42
get,weekend,42
get,expect,42
get,anyway,42
get,air,42
get,men,42
get,stop,82
get,produce,82
get,offense,82
get,tied,82
get,single,164
get,franchise,246
get,skid,82
get,weak,123
get,rock,82
get,red,82
get,number,41
get,rough,41
get,tread,41
get,stay,41
get,around,41
get,tear,41
get,couple,41
get,nick,41
get,early,41
get,massive,41
get,world,41
get,halfway,41
get,throw,41
get,hammer,41
get,second,41
get,liberty,82
get,aid,82
get,directly,41
get,review,41
get,carefully,41
get,touch,41
get,brave,41
get,camera,41
get,daily,41
get,food,41
get,tactical,82
get,ess,41
get,ballistic,41
get,protective,41
get,thank,82
get,contribution,41
get,receive,41
get,support,41
get,unity,41
get,demonstrate,41
get,minus,41
get,credit,41
get,card,41
get,foundation,41
get,staff,41
get,salary,41
get,nonprofit,41
get,office,41
get,rent,41
get,dollar,41
get,toward,41
date,information,3360
date,r,4116
date,live,1680
date,thread,1680
date,situation,2604
date,extension,2520
date,extended,756
date,curb,840
date,hate,1596
date,speech,1596
date,already,420
date,ban,1260
date,remind,420
date,population,420
date,actively,420
date,help,420
date,russia,1344
date,calling,840
date,kill,840
date,discretion,756
date,remove,2436
date,egregious,756
date,disrespect,756
date,point,840
date,make,756
date,international,1680
date,law,840
date,apply,924
date,unverified,840
date,kind,1680
date,unless,1680
date,reputable,840
date,government,2436
date,absolutely,840
date,justification,840
date,addition,840
date,ask,1596
date,add,840
date,tag,840
date,go,1764
date,link,5208
date,graphic,840
date,footage,1596
date,anything,840
date,consider,1680
date,upsetting,840
date,combat,756
date,dead,756
date,people,1512
date,submission,840
date,front,1512
date,page,2520
date,status,840
date,major,2520
date,e,924
date,g,924
date,city,1764
date,x,840
date,still,924
date,hold,840
date,would,2772
date,attack,840
date,dot,756
date,may,840
date,even,924
date,approve,1344
date,site,3444
date,like,840
date,tass,840
date,archive,1596
date,similar,840
date,u,1260
date,script,420
date,notify,840
date,moderation,840
date,team,840
date,explain,840
date,person,840
date,organization,1512
date,promote,756
date,new,1512
date,non,756
date,profit,756
date,love,756
date,pour,756
date,civilian,756
date,limit,756
date,links,756
date,prevent,756
date,scam,756
date,promotion,756
date,project,756
date,official,756
date,meta,840
date,previous,840
date,feedback,1680
date,send,840
date,via,1680
date,want,840
date,donate,840
date,check,840
date,account,840
date,national,840
date,bank,840
date,set,840
date,available,840
date,border,840
date,visit,840
date,today,840
date,turn,840
date,hub,840
date,every,840
date,foreign,840
date,citizen,840
date,able,840
date,necessary,840
date,act,840
date,critical,840
date,bomb,840
date,shelter,840
date,leave,840
date,country,1008
date,evacuate,840
date,dangerous,840
date,region,840
date,interest,840
date,map,840
date,institute,840
date,reliable,840
date,medium,1680
date,coalition,840
date,fact,840
date,surround,840
date,confuse,840
date,source,840
date,fake,840
date,defense,840
date,ministry,840
date,refugee,840
date,tracker,924
date,chrome,840
date,good,840
date,alternative,840
date,translate,840
date,obey,840
date,request,840
date,refrain,840
date,troop,840
date,hatred,420
date,group,420
date,special,252
date,one,168
date,year,84
date,ago,84
date,show,84
date,army,168
date,capital,84
date,never,168
date,fell,168
date,infamous,84
date,line,84
date,first,84
date,find,84
date,nothing,84
date,gore,168
date,devastate,84
date,besiege,84
date,saw,84
date,hell,84
date,call,84
date,home,84
date,horror,84
date,well,84
date,overlook,84
date,battle,84
date,li,84
date,since,84
date,break,84
date,violence,84
date,anyone,84
date,provide,84
date,context,84
date,justify,84
date,side,84
date,conflict,84
date,knowledge,84
date,temporarily,84
date,disable,84
date,direct,84
date,self,84
date,text,84
date,relate,84
date,mere,84
date,announcement,84
date,diplomatic,84
date,stance,84
date,mind,84
date,swift,168
date,offer,84
date,translation,84
date,l,84
date,limited,84
information,r,8232
information,live,3360
information,thread,3360
information,situation,5208
information,extension,5040
information,extended,1512
information,curb,1680
information,hate,3192
information,speech,3192
information,already,840
information,ban,2520
information,remind,840
information,population,840
information,actively,840
information,help,840
information,russia,2688
information,calling,1680
information,kill,1680
information,discretion,1512
information,remove,4872
information,egregious,1512
information,disrespect,1512
information,point,1680
information,make,1512
information,international,3360
information,law,1680
information,apply,1848
information,unverified,1680
information,kind,3360
information,unless,3360
information,reputable,1680
information,government,4872
information,absolutely,1680
information,justification,1680
information,addition,1680
information,ask,3192
information,add,1680
information,tag,1680
information,go,3528
information,link,10416
information,graphic,1680
information,footage,3192
information,anything,1680
information,consider,3360
information,upsetting,1680
information,combat,1512
